Restaurant ID,Restaurant Name,City,Address,Cuisines,Aggregate rating
1655,Sweets Corner,Gurgaon,"S 135, Shopping Mall, Market Road, Arjun Marg, DLF Phase 1, Gurgaon","Mithai, North Indian, Chinese, Street Food",2.7
18397469,Minus5degree,Gurgaon,"Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","Desserts, Ice Cream",3.6
1654,Qureshi's Kabab Corner,Gurgaon,"CB 70-71, Shopping Mall, Arjun Marg, DLF Phase 1, Gurgaon","North Indian, Mughlai",4.0
18462602,Delicious Food Corner,Gurgaon,"Near Sikandarpur Metro Station, Sikandarpur, Gurgaon",North Indian,0.0
18479007,Firangi Bake,Gurgaon,"Shop 139, DLF City Court, Sikandarpur, Gurgaon",Bakery,0.0
18409187,Kettle & Kegs,Gurgaon,"Sikandarpur, Gurgaon",Tea,0.0
18357945,The Daily,Gurgaon,"3-5, Shiv Narayan Complex, Near Prachin Hanuman Mandir, Sikandarpur, Gurgaon","Bakery, Fast Food",0.0
313085,Burger Singh,Gurgaon,"Sohna Road, Gurgaon","Burger, Fast Food",3.4
307502,Captain Bill$ Deliverz,Gurgaon,"Sohna Road, Gurgaon","North Indian, Chinese, Fast Food",2.5
18237318,Chaayos,Gurgaon,"Ground Floor, Block 2, Vatika Business Park, Sector 49, Sohna Road, Gurgaon","Cafe, Tea",3.3
18336504,Chai Point,Gurgaon,"Shop No 2, Block 3, Vatika Business Park, Sector 49, Sohna Road, Gurgaon","Tea, Fast Food",3.4
18277212,Cyber Adda 24,Gurgaon,"Unit 1-A, Ground Floor, Weldone Tech Park, Near, Sohna Road, Gurgaon","North Indian, Chinese, Fast Food",3.3
18411846,Desi Thaat,Gurgaon,"Near Omaxe Mall, P.D. Arcade, Sector 49, Near Sohna Road, Gurgaon","North Indian, Chinese",3.2
300938,Doughlicious,Gurgaon,"Ground Floor, Block 2, Vatika Business Park, Sohna Road, Gurgaon","Bakery, Desserts, Fast Food",3.3
309466,Dunkin' Donuts,Gurgaon,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon","Burger, Desserts, Fast Food",3.4
303606,Gulshan Dhaba,Gurgaon,"Sohna Chowk, Sohna Road, Gurgaon",North Indian,3.4
18441175,Karari Kurry,Gurgaon,"Shop 2, Food Street, P.D Arcade, Near Omaxe Mall, Sector 49, Near Sohna Road, Gurgaon","North Indian, Chinese, Fast Food",3.4
18292438,Moti Mahal Delux,Gurgaon,"Shop 1-A, Subhash Chowk, Sohna Road, Gurgaon","North Indian, Mughlai",3.2
301383,Needs Gourmet,Gurgaon,"Badshahpur Chowk, Vatika City, Sohna Road, Gurgaon","North Indian, Chinese, Italian",3.1
310500,Rao's Meeting Point,Gurgaon,"Near Omaxe City Center Mall, Sohna Road, Gurgaon","South Indian, North Indian, Chinese",3.4
6867,Sadabahar Hotel,Gurgaon,"3 Km Milestone, Opposite 9X Mall, Sohna Road, Gurgaon",North Indian,2.9
301310,Sagar Ratna,Gurgaon,"Plot 12-D, Ground Floor, JMD Galleria, Sohna Road, Gurgaon","South Indian, North Indian, Chinese",2.5
18232128,Shri Ram Restaurant,Gurgaon,"Opposite Omaxe City Center, Sohna Road, Gurgaon","North Indian, Street Food, Mithai",3.1
4820,Shri Ram Restaurant,Gurgaon,"Sector 48, Opposite Eldeco Mansionz, Fazilpur Chowk, Sohna Road, Gurgaon","North Indian, Mithai, Street Food",2.6
306883,Subway,Gurgaon,"7, Ground Floor, Welldone Tech Park, Sohna Road, Gurgaon","American, Fast Food, Salad, Healthy Food",2.9
4817,Subway,Gurgaon,"4, Ground Floor, Block B, Vatika Business Park, Sohna Road, Gurgaon","American, Fast Food, Salad, Healthy Food",2.9
18423106,Sugarcraft Patisserie,Gurgaon,"G-37, Ground Floor, The Sapphire, Block S, Uppal Southend, Sohna Road, Gurgaon",Bakery,3.3
18161567,Tea Halt,Gurgaon,"Food Court, Amenity Block, Infospace, Sector 48, Near Sohna Road, Gurgaon",Cafe,2.8
303003,The Golden Dragon,Gurgaon,"Ground Floor, Spazedge Mall, Sohna Road, Gurgaon","Chinese, Seafood, Japanese",2.6
309033,The Spice Room,Gurgaon,"Ground Floor, Tower 3,  Vatika Business Park, Sohna Road, Gurgaon","North Indian, Chinese",3.4
18258571,The Tongue Twister,Gurgaon,"Opposite G D Goenka University, Sohna Road, Gurgaon","Chinese, North Indian, Mughlai",3.4
18322684,56 Fresca,Gurgaon,"Ground Floor, Block 3, Vatika Business Park, Sector 49, Near Sohna Road, Gurgaon",Italian,3.7
18261309,BreakfastBay,Gurgaon,"241-242, Tower B3, Spaze Itech Park, Sohna Road, Gurgaon","Healthy Food, Continental, North Indian, Salad",3.5
304192,Cafe Maple Street,Gurgaon,"1, Tower B, Vatika Business Park, Sohna Road, Gurgaon","Cafe, Bakery, Desserts",3.5
18381235,Fat Lulu's,Gurgaon,"Sohna Road, Gurgaon","Pizza, Italian",3.7
18365865,Fat Monk,Gurgaon,"Food Court, Amenity Block, Infospace, Sector 48, Sohna Road, Gurgaon","Chinese, Asian",3.9
18282037,First Eat,Gurgaon,"Sohna Road, Gurgaon","Healthy Food, North Indian",3.6
18415385,Flying Tuk Tuk,Gurgaon,"Unit 31 - 32, Ground Floor, Vipul Trade Centre, Sector 48, Sohna Road, Gurgaon",Asian,3.9
18180062,FreshMenu,Gurgaon,"512, Gehlot Farm House, Sector 47, Near, Sohna Road, Gurgaon","Italian, Chinese, Continental, Thai, Mediterranean, Lebanese",3.9
18368007,Little Skillet,Gurgaon,"Shop 5, Sapphire complex, Sector 49, Near Sohna Road, Gurgaon","North Indian, Chinese, Fast Food",3.5
18383504,PKay,Gurgaon,"Spaze IT Park, Tower C, Sector 49, Sohna Road, Gurgaon","North Indian, Continental",3.7
17977749,Shama Chicken Corner,Gurgaon,"Shop 1, Fazilpur Chowk, Near Omaxe City, Sohna Road, Gurgaon",Biryani,3.6
312684,Starbucks,Gurgaon,"Ground Floor, Vatika Business Park, Sector 49, Sohna Road, Gurgaon",Cafe,3.7
18303696,Tandoori Nation,Gurgaon,"G-4, Tower D Welldone Tech Park , Near JMD Megapolis, Sohna Road, Gurgaon","North Indian, Mughlai, Chinese",3.5
303174,Truffle Tangles,Gurgaon,"Flat 122, Jasmanium 2, Vatika City, Sector 49, Near Sohna Road, Gurgaon","Bakery, Desserts, North Indian, Bengali, South Indian",3.5
6877,Domino's Pizza,Gurgaon,"30, Ground Floor, ILD Trade Center, Sohna Road, Gurgaon","Pizza, Fast Food",2.3
306975,KB's Icecream & Kulfis,Gurgaon,"2, Opposite Omaxe Mall, CD Chowk, Sohna Road, Gurgaon",Ice Cream,2.3
18014135,Wah Ji Wah,Gurgaon,"Shop 1A, Subhash Chowk, Near Omaxe Celebration Mall, Sohna Road, Gurgaon",North Indian,2.4
18306533,The Brewhouse,Gurgaon,"Fortune Select Excalibur, Sector 49, Sohna Road, Gurgaon",Continental,4.1
18441539,Boozer's,Gurgaon,"Phase-1, South City 1, Gurgaon","Finger Food, North Indian, Chinese",0.0
18340217,Cheffy's,Gurgaon,"F-52, South City 1, Gurgaon","North Indian, Mughlai",0.0
18246068,Cake Point,Gurgaon,"Village Wazirabad, Near Lakshay Tent House Sector 52, South City 2, Gurgaon","Bakery, Desserts",2.8
304564,Shyam Sweets,Gurgaon,"Main Market, Wazirabad, Near South City 2, Gurgaon","Street Food, Mithai",2.8
312265,Uma Foodies' Hut,Gurgaon,"Main Market, Wazirabad, South City 2, Gurgaon","North Indian, Chinese, Mughlai",3.1
18378807,AK Your Food,Gurgaon,"Shop 4, B Block, Gate 2, Sector 52, South City 2, Gurgaon",North Indian,0.0
18205653,Freshnfit.in,Gurgaon,"Sector 52, Near South City 2, Gurgaon",Juices,0.0
18458345,Shri Ram Bhojnalaya,Gurgaon,"Shop 6, Vohra Market, South City 2, Gurgaon",North Indian,0.0
311428,Special O-cake-sions,Gurgaon,"702, Jai Heights, Plot 10, Sector 52, South City 2, Gurgaon","Bakery, Desserts",0.0
18435818,Tasteful Biryani,Gurgaon,"South City 2, Gurgaon",Biryani,0.0
313316,Bikanervala,Gurgaon,"Suncity Business Tower, Golf Course Road, Gurgaon","North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",3.4
7528,Indian Grill Room,Gurgaon,"315, 3rd Floor, Suncity Business Tower, Golf Course Road, Gurgaon","North Indian, Mughlai",4.5
1216,Oriental Fusion,Gurgaon,"A-112 & 114, Supermart 1, DLF Phase 4, Gurgaon","Chinese, Thai, Malaysian, Indonesian",3.3
305662,Purani Dilli's Al Karam Kebab House,Gurgaon,"Super Mart 1, DLF Phase 4, Gurgaon","North Indian, Mughlai, Biryani",3.4
305792,Rollmaal,Gurgaon,"B-136, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Fast Food, North Indian, Chinese",3.4
305776,Speedy Chow,Gurgaon,"B-134/135, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Chinese, Thai",3.2
18355106,Arabian Nites,Gurgaon,"A - 133, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon",Lebanese,3.8
308274,Giani's,Gurgaon,"A-131, Supermart 1, DLF Phase 4, Gurgaon","Ice Cream, Desserts",3.7
3538,Giani,Gurgaon,"A-130, Supermart 1, DLF Phase 4, Gurgaon","Ice Cream, Desserts",3.6
18420450,Juste Miam,Gurgaon,"A-137, Lower Ground Floor, Supermart 1, DLF Phase 4, Gurgaon","Bakery, Desserts, Fast Food",3.9
306401,Patiala Shahi,Gurgaon,"A 134 135, Supermart 1, DLF Phase 4, Gurgaon","North Indian, Mughlai",3.5
18257542,The Kathis,Gurgaon,"B-215, Supermart 1, DLF Phase 4, Gurgaon","North Indian, Street Food",3.8
9290,Wai Yu Mun Ching,Gurgaon,"A-215 & 216, Supermart 1, DLF Phase 4, Gurgaon","Chinese, Thai",3.6
301499,Bernardo's,Gurgaon,"A-237, Supermart 1, DLF Phase 4, Gurgaon",Goan,4.0
18025103,Biryani Art,Gurgaon,"A-202 & 203, Supermart 1, DLF Phase 4, Gurgaon","Hyderabadi, North Indian, Biryani",4.1
18424627,Nosh,Gurgaon,"A 222, Supermart 1, DLF Phase 4, Gurgaon","North Indian, Mughlai",4.1
18403465,Tandoor Express,Gurgaon,"B-215, Supermart 1, DLF Phase 4, Gurgaon",North Indian,4.2
18372668,Tandoori KnockOuts,Gurgaon,"A 224, Supermart 1, DLF Phase 4, Gurgaon","Fast Food, North Indian",4.2
18224536,Udaipuri,Gurgaon,"A-204, A-205, Supermart 1, DLF Phase 4, Gurgaon","North Indian, Rajasthani, Asian",4.0
18128902,Begonia,Gurgaon,"C Block, Phase 1, Sushant Lok, Gurgaon",Bakery,3.0
18138454,Cakes & Muffins,Gurgaon,"B-1/75, 1st Floor, Phase 3, Sushant Lok, Gurgaon",Bakery,3.3
4602,Halki Aanch,Gurgaon,"The Laburnum, Phase 1, Sushant Lok, Gurgaon","North Indian, Chinese",2.7
18341082,Hungry Gopal,Gurgaon,"C-463 A, Basement, Near Gold Souk Mall, Phase 1, Sushant Lok, Gurgaon","Bengali, Fast Food",3.2
18382055,Kuzo,Gurgaon,"Gold Souk Mall, Phase 1, Sushant Lok, Gurgaon","North Indian, Fast Food",3.2
18391189,Lovecrumbs Bakery,Gurgaon,"B 286, Phase-1, Sushant Lok, Gurgaon",Bakery,3.4
311837,Organic Express,Gurgaon,"Gurgaon Organic Farmers Market, C Block, Community Centre, Sushant Lok, Gurgaon","Healthy Food, North Indian, Italian, Salad",3.4
254,Pizza Hut,Gurgaon,"Centerpoint, A Block, Phase 1, Sushant Lok, Gurgaon","Italian, Pizza, Fast Food",2.8
308113,Roti Te Boti,Gurgaon,"135, Ground Floor, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon",North Indian,2.8
18365890,Behrouz Biryani,Gurgaon,"Sushant Lok, Gurgaon",Biryani,3.7
18354631,Cafí© Burger BC,Gurgaon,"2513, Near Gold Souk Mall, C Block,  Sushant Lok, Gurgaon",Fast Food,3.7
18336214,Dilli Darbar,Gurgaon,"UGF 138, Vypaar Kendra Market, Sushant Lok, Gurgaon","North Indian, Mughlai, Chinese",3.7
18265365,Fu.D,Gurgaon,"9-C, Ground Floor, Vipul Square, Phase 1, Sushant Lok, Gurgaon","Cafe, Fast Food",3.7
18363405,Jarfull,Gurgaon,"G35, Sushant Shopping arcade, Sushant Lok 1, Gurgaon, Delhi NCR, Sushant Lok, Gurgaon","South Indian, Desserts, Beverages",3.7
18322661,Mochamania,Gurgaon,"106, The Laburnum Villa, Sushant Lok, Gurgaon",Bakery,3.7
18261725,Mukhtalif Biryanis,Gurgaon,"Sushant Lok, Gurgaon","Mughlai, Biryani",3.7
18157408,Mummy's Kitchen,Gurgaon,"Shop 114, Queens Plaza, C Block, Sushant Lok, Gurgaon",North Indian,3.5
18429378,Ovenstory Pizza,Gurgaon,"Sushant Lok, Gurgaon","Pizza, Fast Food",3.7
18439519,The Godinho's,Gurgaon,"Sushant Lok, Gurgaon","Goan, American, Portuguese",3.8
18433295,Kujay's Spoon,Gurgaon,"C-2462, Phase 1, Sushant Lok, Gurgaon","North Indian, Mughlai, Chinese",0.0
18391171,Lily Food's,Gurgaon,"Ground Floor, Gold Souk Mall, Sushant Lok, Gurgaon","North Indian, Chinese",0.0
18400489,Mutton Mewar,Gurgaon,"Phase 1, Sushant Lok, Gurgaon",Rajasthani,0.0
18411599,Tasty But Healthy,Gurgaon,"C-2356, Phase 1, Sushant Lok, Gurgaon","Fast Food, North Indian",0.0
18265082,Teddy Choco Studio,Gurgaon,"C-479, Phase 1, Sushant Lok, Gurgaon",Desserts,0.0
313275,Chin Chow,Gurgaon,"UGH-180, 1st Floor, Vyapar Kendra, Sushant Lok, Gurgaon",Chinese,2.4
18343001,Cafe Sante,Gurgaon,"Peach Tree Complex, Block C, Phase 1, Sushant Lok, Gurgaon",Cafe,4.3
18377905,Mughal Dine-Esty,Gurgaon,"Time Square Building, B Block, Phase 1, Sushant Lok, Gurgaon","North Indian, Mughlai",4.0
18406140,Nuterro,Gurgaon,"Sector 28, Sushant Lok Phase I, Sushant Lok, Gurgaon","Healthy Food, Continental, Juices, Beverages, Italian, Salad, Lebanese",4.0
18472606,Sandburg Shakes,Gurgaon,"Sushant Lok, Gurgaon","Cafe, Pizza, Burger",4.0
18451577,The Millionaire Express,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",Continental,4.0
312540,Ammu's South Indian Restaurant,Gurgaon,"G-43, Ground Floor, Sushant Shopping Arcade, Sushant Lok, Gurgaon",South Indian,3.1
18386419,Elma's Delivers,Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",Bakery,3.1
18412886,Faasos,Gurgaon,"Shop E-220, Shushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Fast Food",3.2
18421029,Foodrath,Gurgaon,"Shop GF, 105-H, Sushant Shopping Arcade, Sushant Lok, Gurgaon","North Indian, Chinese",3.0
18332044,Hyderabad House,Gurgaon,"H-154, Sushant Shopping Arcade, Sushant Lok, Gurgaon",Biryani,2.7
18306553,Kake Da Hotel,Gurgaon,"G-114, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon",North Indian,3.1
309451,Mitraao,Gurgaon,"Shop H-8, Sushant Shopping Arcade, Sushant Lok, Gurgaon",North Indian,3.4
18203171,PomoDoro Bistro,Gurgaon,"UGF, H-222, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","Italian, Fast Food",3.4
312570,Shri Shyam Ji Ke Mashhoor Chhole Bhature,Gurgaon,"C Block, Near Fauji Market, Sushant Lok, Gurgaon",Street Food,3.3
18273621,Spice Aangan Express,Gurgaon,"H-154, Sushant Shopping Arcade, Sushant Lok, Gurgaon",Fast Food,3.0
305919,Subway,Gurgaon,"D-104, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","American, Fast Food, Salad, Healthy Food",3.3
304520,Swaad Ka Khazana,Gurgaon,"F-11, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","North Indian, Mughlai, Chinese",2.6
18292458,The Toddy Shop,Gurgaon,"C-128, B Block, Sushant Shopping Arcade, Sushant Lok, Gurgaon","South Indian, Kerala",3.4
4215,Truffles,Gurgaon,"G-28, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon",Bakery,3.2
18360143,Cafe Bonkerz,Gurgaon,"Shop D-3, LGF, Sushant Shopping Arcade, Phase 1, Sushant Lok, Gurgaon","American, Fast Food",3.6
18423890,Wrapchick,Gurgaon,"F-10, Sushant Arcade, Sushant Lok, Gurgaon","North Indian, Mughlai",3.9
312555,WoW - Vada Pav & More,Gurgaon,"Shop 137-D, Ground Floor, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Street Food, Fast Food",2.2
18420454,Me Kong Bowl,Gurgaon,"G229, Sushant Shopping Arcade, Sushant Lok, Gurgaon",Asian,4.0
3961,Palmyra - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","Continental, North Indian",3.3
3288,Shanghai Bar & Lounge - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon",Finger Food,3.0
7231,Zaffran - The Bristol Hotel,Gurgaon,"The Bristol Hotel, 108-110, DLF Phase 1, Gurgaon","Mughlai, Lucknowi, Awadhi",3.2
18291211,Zaffran - The Claremont,Gurgaon,"The Claremont Hotel & Convention Centre, Near Aya Nagar, MG Road, Gurgaon","Mughlai, Lucknowi, Awadhi",3.0
5768,Clove - The Galgotias,Gurgaon,"The Galgotias Hotel, 4, Sector 23 A, Sector 23, Gurgaon","Chinese, North Indian, Continental, Mexican",2.7
304276,Green Leaf,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon","North Indian, South Indian",3.0
304279,Tokyo,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon",Japanese,3.0
5717,Cigar Lounge - The Oberoi,Gurgaon,"The Oberoi, 443, Phase 5, Udyog Vihar, Gurgaon",Finger Food,3.2
7496,Melange - The Pllazio Hotel,Gurgaon,"The Pllazio Hotel, 292-296, City Center, Sector 29, Gurgaon","North Indian, Continental, Chinese",3.6
309377,Qureshi's Kabab Corner,Gurgaon,"G-44/A, The Sapphire Mall, Opposite Orchid Petals, Sector 49, Near, Sohna Road, Gurgaon","North Indian, Mughlai",3.3
5042,EEST - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon","Japanese, Chinese, Thai",3.9
5044,Prego - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon",Italian,3.8
5046,Seasonal Tastes - The Westin Gurgaon,Gurgaon,"The Westin Hotel, Sector 29, Gurgaon","North Indian, Asian",3.9
310700,Xiao Chi - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Vatika Complex, P O Daula, Karanki Road, Sohna Road, Gurgaon",Chinese,3.4
310699,The Living Room - The Westin Sohna Resort & Spa,Gurgaon,"The Westin Sohna Resort & Spa, Vatika Complex, P O Daula, Karanki Road, Sohna Road, Gurgaon",Continental,3.7
2711,The Bar - Trident Gurgaon,Gurgaon,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon",Finger Food,3.3
2710,Konomi - Trident Gurgaon,Gurgaon,"Trident, 443, Phase 5, Udyog Vihar, Gurgaon",Japanese,3.5
18285736,L'Opera,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Bakery, Desserts, Fast Food",3.7
18291200,Town Hall,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Japanese, Thai, Italian, Asian",3.5
18291198,Whisky Samba,Gurgaon,"Two Horizon Center, Golf Course Road, Gurgaon","Italian, Burger, Charcoal Grill",3.8
18446404,Chokola,Gurgaon,"Plot 131, Phase 1, Udyog Vihar, Gurgaon","Bakery, Desserts, Bakery",3.1
6690,Citrus Cafe - Lemon Tree Hotel,Gurgaon,"Lemon Tree Hotel, 886, DLF Phase 5, Udyog Vihar, Gurgaon",Cafe,2.7
306032,Green Hut,Gurgaon,"Opposite Army Canteen, Rao Market, Jwala Mill Road, Sector 18, Udyog Vihar, Gurgaon","North Indian, Chinese, Fast Food",2.8
18216898,My Plate,Gurgaon,"Plot 243, 1st Floor, SP Infocity, Phase 1, Udyog Vihar, Gurgaon",North Indian,3.1
310487,PiccoLicko,Gurgaon,"Plot 74, Sector 18, Near IFFCO Chowk, Udyog Vihar, Gurgaon",Desserts,3.3
18352277,Pind Balluchi,Gurgaon,"Vanijya Nikunj, Shankar Chowk, Phase 5, Udyog Vihar, Gurgaon","North Indian, Mughlai",2.7
4185,Raj Xpresso,Gurgaon,"238, Next to Plot 702, Peepal Chowk, Phase 5, Udyog Vihar, Gurgaon","North Indian, Chinese",2.9
18374686,Riders Hub,Gurgaon,"Vanijya Nikunj, Near Income Tax Office, Phase 5, Udyog Vihar, Gurgaon","Chinese, Continental, North Indian",3.1
310870,Shivani Catering Services,Gurgaon,"Shop 68, Rao Market, Electronics City, Udyog Vihar, Gurgaon","North Indian, Chinese",3.1
18435802,The Diet Kitchen,Gurgaon,"Udyog Vihar, Gurgaon","Continental, Healthy Food",3.3
311788,The Gr8 Taste of India,Gurgaon,"Enkay Tower, Phase 5, Udyog Vihar, Gurgaon","North Indian, Fast Food",3.0
312301,World Art Cafe,Gurgaon,"183, Nimitya, Phase I, Udyog Vihar, Gurgaon",Cafe,3.3
18175242,XLNC Bakers,Gurgaon,"Udyog Vihar, Gurgaon",Bakery,2.9
18350142,Adventure Food,Gurgaon,"Food Court, Infocity, Udyog Vihar, Gurgaon",Fast Food,0.0
18463967,Baba Da Dhaba,Gurgaon,Near Hanuman Mandir,North Indian,0.0
18463954,Bandhani Fast Food,Gurgaon,"353, Udyog Vihar, Gurgaon",North Indian,0.0
18463969,Bhai Ji Dhaba,Gurgaon,"Hanuman Mandir, Phase-1, Udyog Vihar, Gurgaon",North Indian,0.0
18350144,Bikaner Sweets,Gurgaon,"Shop 7, Sector 18, HUDA Complex, Sarhaul Village, Udyog Vihar, Gurgaon","North Indian, South Indian, Chinese",0.0
18466414,Cafe Coffee Day,Gurgaon,"Infotech Center, Old Delhi Gurgaon Road, IDPL Township, Sector 22A, Udyog Vihar, Gurgaon",Cafe,0.0
18332976,Cake 24x7,Gurgaon,"Plot 424, Satguru Farm, Opposite Maruti Gate 1, Sector 18, Udyog Vihar, Gurgaon","Bakery, Desserts",0.0
18412860,Chaayos,Gurgaon,"Plot 243, Tower A, SP Infocity, Udyog Vihar Phase 1, Sector 20, Udyog Vihar, Gurgaon","Cafe, Tea",0.0
18391133,Chauhan Hotel,Gurgaon,"Shop 5, HUDA Market, Sector 18, Udyog Vihar, Gurgaon",North Indian,0.0
18311952,Costa Coffee,Gurgaon,"Airtel Centre Bharti Airtel Ltd, 5th Floor, Plot 16, Phase 4, Udyog Vihar, Gurgaon",Cafe,0.0
18350138,Dheeraj Vaishno Dhaba,Gurgaon,"Rao Chattar Singh Market, Opposite Siemens Sarhaul Village, Udyog Vihar, Gurgaon",North Indian,0.0
313078,Domino's Pizza,Gurgaon,"SCO 35, HUDA Commercial Complex, Udyog Vihar, Gurgaon","Pizza, Fast Food",0.0
18265716,Food Ka Adda,Gurgaon,"Plot 481, Ground Floor, Phase 5, Udyog Vihar, Gurgaon","North Indian, Chinese, South Indian",0.0
18382370,iKitchen,Gurgaon,"Plot 477, Sector 18, Sarhaul, Phase IV, Udyog Vihar, Gurgaon","North Indian, Chinese, Italian",0.0
18421451,Knights Kitchen,Gurgaon,"93-B, Phase 5, Udyog Vihar, Gurgaon",North Indian,0.0
18427204,Ku-Kukdu-Ku,Gurgaon,"Near DCB ATM, Vimal Yadav Wali Galli, Sarhaul Village, Udyog Vihar, Gurgaon",North Indian,0.0
18352171,Mogambo Kitchen,Gurgaon,"Plot 581, Phase 5, Udyog Vihar, Gurgaon",North Indian,0.0
18458633,Noore-e-Seva,Gurgaon,"Shop 3, Huda Market, Sarahel, Udyog Vihar, Gurgaon","Mughlai, Biryani",0.0
18306504,Premier Bite,Gurgaon,"243, Phase 1, Udyog Vihar, Gurgaon","North Indian, Chinese, South Indian",0.0
18458319,Renu Sweets & Restaurant,Gurgaon,"Main Market Sarhaol, Opposite Siemens Company, Udyog Vihar, Gurgaon",North Indian,0.0
18463955,Street Foods by Punjab Grill,Gurgaon,"Location Varies, Udyog Vihar, Gurgaon","Street Food, North Indian",0.0
18337883,Tpot,Gurgaon,"Plot 241, Smile Group, Udyog Vihar, Gurgaon",Cafe,0.0
18391145,Uttrakhand Bohra Bhojnalaya & Fast Food,Gurgaon,"Main Sarhol Village, Opposite Siemens Office, Udyog Vihar, Gurgaon",North Indian,0.0
18277216,Uttrakhand Dhaba,Gurgaon,"Near Ram Chowk, Udyog Vihar, Gurgaon",North Indian,0.0
312592,Tea Halt,Gurgaon,"Ground Floor, Unitech Cyber Park, Sector 39, Gurgaon",Cafe,3.1
9273,Dunkin' Donuts,Gurgaon,"7, Tower C, Unitech Cyber Park, Sector 39, Gurgaon","Burger, Desserts, Fast Food",3.5
309134,Indian Bistro Company,Gurgaon,"Unit 3, Tower B, Unitech Cyber Park, Sector 39, Gurgaon",North Indian,3.7
18458638,Department of Food and Social Affair,Gurgaon,"Unitech Cyber Park, Behind Tower A, Sector 39, Gurgaon",Fast Food,0.0
18337882,Tpot,Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon, Gurgaon",Cafe,0.0
18237342,Anaaj,Gurgaon,"Food Court, Unitech Infospace, Sector 21, Gurgaon","North Indian, Fast Food",2.9
18383550,Au Bon Pain,Gurgaon,"New Food court, 12-A, Ground Floor, Unitech Infospace, Sector 21, Gurgaon","Cafe, Bakery",2.8
302243,Cafe Coffee Day,Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",Cafe,3.1
18294576,Cafe Friends,Gurgaon,"Shop 14, Unitech Infospace, Sector 21, Gurgaon","Cafe, Fast Food, Street Food",3.2
